date,stock_code,price,amount,volume,per,eps
20240408,081660,37000,2247832214000,76045,52.78174037089872,701.0
20240408,084370,50200,1150385308400,687769,47.09193245778611,1066.0
20240408,085660,18050,1016475696150,235022,-120.3333333333333,-150.0
20240408,086280,172700,6476250000000,56100,6.103120472134855,28297.0
20240408,086520,517000,13766504356000,1075042,1349.869451697128,383.0
20240408,086790,59200,17307510601600,1204493,5.097735296650305,11613.0
20240408,086900,137300,1002079656400,109618,111.1740890688259,1235.0
20240408,088350,2860,2483995800000,1376473,3.276059564719358,873.0
20240408,088980,12660,5516991954300,646793,,
20240408,089030,33250,1242008696250,1019489,-133.5341365461847,-249.0
20240408,089860,28000,1025753764000,38195,8.549618320610687,3275.0
20240408,090430,134300,7855577533700,213176,51.49539877300614,2608.0
20240408,095340,94700,2007361392600,340841,131.3453536754508,721.0
20240408,096530,22550,1177696164700,213255,1734.615384615385,13.0
20240408,096770,118800,11373388092000,485400,44.89795918367347,2646.0
20240408,097950,318000,4787231148000,27463,13.49802623201324,23559.0
20240408,098460,17230,1182921428650,804822,54.01253918495298,319.0
20240408,103140,52300,1465669739400,322223,9.369401648154783,5582.0
20240408,105560,69300,27963317289600,813994,6.057692307692307,11440.0
20240408,108320,80800,1314155440000,90612,12.98617807778849,6222.0
20240408,111770,39100,1732578398800,66186,3.357952593610443,11644.0
20240408,112040,55500,1881337668000,687735,-9.386098427194318,-5913.0
20240408,112610,55900,2357381427700,218921,118.6836518046709,471.0
20240408,115450,16490,1242826927780,22422752,-549.6666666666666,-30.0
20240408,120110,36400,1001694912400,88056,25.77903682719547,1412.0
20240408,121600,121000,1471345238000,149693,88.25674690007294,1371.0
20240408,128940,309000,3958596219000,30434,27.06964520367937,11415.0
20240408,137310,11070,1377964297710,77436,-2.674559072239671,-4139.0
20240408,138040,81900,16656176136600,192374,7.823844096293466,10468.0
20240408,138930,7800,2512289816400,620287,3.955375253549696,1972.0
20240408,139130,8420,1424207913860,179031,3.672045355429568,2293.0
20240408,139480,63500,1770114506500,272651,-19.86858573216521,-3196.0
20240408,140410,39300,1167195105300,204494,-87.33333333333333,-450.0
20240408,140860,168200,1172498483800,33551,47.64872521246459,3530.0
20240408,141080,62300,1751895313000,696992,-23.65223993925589,-2634.0
20240408,145020,204000,2450833968000,38067,27.13848609817746,7517.0
20240408,145720,126700,1402420761000,64018,14.52981651376147,8720.0
20240408,161390,54700,6775966274300,210659,9.408324733402132,5814.0
20240408,161890,51400,1213300957800,207086,226.431718061674,227.0
20240408,166090,56800,1121951883200,174380,32.81340265742345,1731.0
20240408,175330,12500,2438539975000,249008,4.201680672268908,2975.0
20240408,180640,60700,4052470335300,42097,10.6063253538354,5723.0
20240408,185750,104200,1372774564000,31601,6.459611927344864,16131.0
20240408,192820,126700,1437982790300,65051,25.16885180770759,5034.0
20240408,195940,35900,1017043086900,132999,21.61348585189645,1661.0
20240408,196170,162300,8603819684400,1243158,-2535.9375,-64.0
20240408,204270,22200,1284235945200,20283651,72.31270358306189,307.0
20240408,204320,33400,1568367808000,194270,11.5691028749567,2887.0
20240408,207940,815000,58006810000000,38397,67.62924238652394,12051.0
20240408,214150,35900,2297582732100,171463,31.32635253054101,1146.0
20240408,214370,21000,1128015000000,102561,28.26379542395693,743.0
20240408,214450,110700,1142470826100,159288,14.87303506650544,7443.0
20240408,237690,79000,1495778416000,93729,75.88856868395773,1041.0
20240408,240810,41650,2044344476650,1845618,-151.4545454545455,-275.0
20240408,241560,51000,5112707466000,152749,5.548302872062663,9192.0
20240408,247540,240500,23521223232000,1097858,-2702.247191011236,-89.0
20240408,248070,25650,1282642383150,277149,10.65641877856253,2407.0
20240408,251270,58500,5028279867000,61521,-19.66386554621849,-2975.0
20240408,253450,43550,1309047587900,79052,43.50649350649351,1001.0
20240408,259960,243500,11776754045500,66121,19.92471974470174,12221.0
20240408,263750,29150,1872824973250,259940,122.9957805907173,237.0
20240408,267250,71200,5624307652000,154552,21.26642771804062,3348.0
20240408,267260,201000,7245474135000,570276,27.95938238976214,7189.0
20240408,267270,54400,1071723139200,114867,7.686872968772079,7077.0
20240408,271560,97200,3842912030400,300800,10.20258213498478,9527.0
20240408,272210,17250,3258859460250,973602,9.329367225527312,1849.0
20240408,277810,176900,3431834880200,303452,-3845.652173913043,-46.0
20240408,278470,217500,1649602215000,184030,19.34192974655402,11245.0
20240408,280360,122500,1155735315000,4798,16.38576779026217,7476.0
20240408,281740,24450,1607111898600,1399646,66.62125340599455,367.0
20240408,282330,118700,2051599642200,55143,10.4756861706822,11331.0
20240408,285130,59800,1031776223400,15710,29.05733722060253,2058.0
20240408,293490,21350,1764061192950,279906,-7.696467195385725,-2774.0
20240408,294870,17210,1134265149300,162245,6.553693830921554,2626.0
20240408,298020,326000,1410824332000,16804,15.13814720222893,21535.0
20240408,298040,297000,2769390756000,109996,23.87843704775688,12438.0
20240408,298050,343000,1536622164000,16068,43.22076612903226,7936.0
20240408,298380,22550,1079976754450,981641,-410.0,-55.0
20240408,302440,60100,4617347775000,71437,206.5292096219931,291.0
20240408,307950,154000,4223293228000,386081,30.65286624203822,5024.0
20240408,316140,14030,10418558759030,1552017,4.139864266745352,3389.0
20240408,323410,25750,12280719277750,615157,34.61021505376344,744.0
20240408,326030,89100,6977710575000,90625,-212.1428571428571,-420.0
20240408,328130,55900,1607673379000,219696,-38.28767123287671,-1460.0
20240408,329180,118500,10519614246000,102944,426.2589928057554,278.0
20240408,336260,19610,1284331966860,128112,-188.5576923076923,-104.0
20240408,336370,15310,1075027536640,777494,9.113095238095237,1680.0
20240408,348370,358000,6586650470000,2413652,-126.8603827072998,-2822.0
20240408,352820,217000,9038505049000,187961,48.17939609236235,4504.0
20240408,353200,25250,1247777356250,845766,51.21703853955376,493.0
20240408,357780,308500,2399687611000,31199,18.40801957157348,16759.0
20240408,361610,67000,4776938664000,120006,58.15972222222222,1152.0
20240408,373220,373000,87282000000000,307183,70.55040665783999,5287.0
20240408,375500,34850,1348472761550,59775,7.962074480237606,4377.0
20240408,377300,36900,4957079321700,218220,1942.105263157895,19.0
20240408,383220,70100,2685325957500,106782,6.317591925018024,11096.0
20240408,383310,72100,1103485597200,292903,32.89233576642336,2192.0
20240408,393890,35550,1197911214900,479527,22.34443746071653,1591.0
20240408,395400,4110,1110245310690,502883,4724.137931034483,0.87
20240408,399720,99800,1146534336000,368093,180.7971014492754,552.0
20240408,402340,73900,10270698560400,319864,-8.087993871073657,-9137.0
20240408,403870,45650,3785943673600,1090576,46.1577350859454,989.0
20240408,417200,24450,1654107512550,869225,114.2523364485981,214.0
20240408,450080,117600,8112661636800,332626,1383.529411764706,85.0
20240408,454910,74600,4835570508000,813921,-248.6666666666667,-300.0
20240408,457190,292000,1635150944000,165635,-1303.571428571429,-224.0
20240405,000080,20600,1444752386600,91931,41.2,500.0
20240405,000100,72100,5783073514400,335019,43.12200956937799,1672.0
20240405,000120,120000,2737481280000,62962,12.17779581895677,9854.0
20240405,000150,141800,2343079803000,181649,-7.819996691115645,-18133.0
20240405,000210,52700,1104375086800,35583,-8.941296233457754,-5894.0
20240405,000240,16540,1570228869600,85264,8.387423935091277,1972.0
20240405,000250,112400,2636619852800,4346370,-253.72460496614,-443.0
20240405,000270,105000,42214641315000,1944665,4.823151125401929,21770.0
20240405,000660,182800,133078832322000,4043133,-14.60413837181433,-12517.0
20240405,000720,32700,3641333515500,335779,6.859660163624921,4767.0
20240405,000810,300000,14212451100000,81482,8.342370901810295,35961.0
20240405,000880,28000,2098844580000,672919,7.205352547606793,3886.0
20240405,000990,43950,1951317942600,304752,7.406471183013145,5934.0
20240405,001040,128600,3752161942800,203954,23.54448919809593,5462.0
20240405,001120,26650,1032954000000,159807,8.821582257530618,3021.0
20240405,001440,12790,2384660967000,60912237,24.88326848249027,514.0
20240405,001450,30500,2726700000000,315295,4.485953816737756,6799.0
20240405,001570,111600,6478384129200,345479,-107.3076923076923,-1040.0
20240405,001740,5810,1285624610620,493475,-1936.666666666667,-3.0
20240405,002380,258500,2297152753500,14607,10.80188876352848,23931.0
20240405,002710,54500,1428646486500,175896,-184.1216216216216,-296.0
20240405,002790,28450,2345935221000,165438,22.88817377312953,1243.0
20240405,003090,18680,1086092186400,53934,7.113480578827113,2626.0
20240405,003230,217000,1634664255000,24395,12.94672155599308,16761.0
20240405,003410,7000,3490878776000,170498,16.01830663615561,437.0
20240405,003490,21100,7769455947100,815889,7.344239470936303,2873.0
20240405,003550,80100,12599809539300,463078,10.1817719588153,7867.0
20240405,003620,5910,1151189397000,541368,123.125,48.0
20240405,003670,267000,20682679740000,211285,719.6765498652292,371.0
20240405,003690,7890,1304749780140,353324,4.595224228305184,1717.0
20240405,004000,45750,1180350000000,32456,6.484762579730687,7055.0
20240405,004020,31950,4263592830750,251272,9.244791666666666,3456.0
20240405,004170,170200,1675649806200,34515,7.443691231139296,22865.0
20240405,004370,379500,2308362639000,16191,13.42792442148468,28262.0
20240405,004490,79900,1118600000000,118853,9.571154767609007,8348.0
20240405,004800,58700,1236869167500,51994,19566.66666666667,3.0
20240405,004990,26750,2806322089750,134479,-184.4827586206897,-145.0
20240405,005070,151800,4935132760800,139280,176.1020881670534,862.0
20240405,005290,48450,2491032234300,1231625,19.56785137318255,2476.0
20240405,005300,130600,1211822250400,13204,7.91563125037881,16499.0
20240405,005380,225500,47700354603000,1121453,5.17332354493106,43589.0
20240405,005385,148900,3590443419100,54072,,
20240405,005387,146500,5291667460500,89260,,
20240405,005420,34200,1313561397600,175449,-45.41832669322709,-753.0
20240405,005490,394500,33363350235000,424303,19.64739279844614,20079.0
20240405,005830,96500,6832200000000,136267,3.929793125916273,24556.0
20240405,005850,31100,1444548972000,84242,4.30569015644469,7223.0
20240405,005930,84500,504446625475000,18883752,39.65274519005162,2131.0
20240405,005935,69000,56779182300000,1170158,,
20240405,005940,11610,3850641342810,589875,7.315689981096408,1587.0
20240405,006040,36900,1715210338500,17160,7.957731291783481,4637.0
20240405,006110,81000,1191665196000,44323,343.2203389830509,236.0
20240405,006260,114000,3670800000000,654461,8.42011965433193,13539.0
20240405,006280,113900,1331096678200,23478,-49.97806055287407,-2279.0
20240405,006360,15120,1293992128800,365003,-2.685135855087906,-5631.0
20240405,006400,420500,28915484865000,429686,14.73009423056713,28547.0
20240405,006800,7900,4702999623200,448000,18.37209302325581,430.0
20240405,007070,20100,2104830232200,212208,118.9349112426035,169.0
20240405,007310,401500,1609143745000,1592,10.03624546931634,40005.0
20240405,007660,40150,2539343722850,2249642,53.17880794701987,755.0
20240405,008770,59800,2347037635800,218812,27.82689623080503,2149.0
20240405,008930,38200,2672355108000,345557,23.20777642770353,1646.0
20240405,009150,158900,11868828294400,992302,29.15596330275229,5450.0
20240405,009240,47150,1109624705200,22676,-17.8530859522908,-2641.0
20240405,009420,33000,1723941054000,360290,492.5373134328358,67.0
20240405,009540,119600,8464464673600,121020,38.17427385892116,3133.0
20240405,009830,27150,4666882352400,511043,-23.18531169940222,-1171.0
20240405,009970,83100,1133117695200,13497,3.048198958256914,27262.0
20240405,010060,93700,1837106749400,51747,2.601404814125878,36019.0
20240405,010120,118600,3558000000000,2164501,17.27603787327021,6865.0
20240405,010130,460000,9617950480000,29469,17.60428626100268,26130.0
20240405,010140,8660,7620800000000,3646034,-51.54761904761905,-168.0
20240405,010620,62400,2492390097600,154805,-17.43503772003353,-3579.0
20240405,010950,83500,9400663132000,934859,10.26176723608209,8137.0
20240405,011070,197400,4671886921800,112745,8.265985511494494,23881.0
20240405,011170,120700,5162993073300,87621,-101.6849199663016,-1187.0
20240405,011200,15380,10597427448480,1565394,9.424019607843137,1632.0
20240405,011210,56100,1525644156300,84507,16.68153434433541,3363.0
20240405,011780,128300,3662667215700,65210,9.243515850144092,13880.0
20240405,011790,138100,5229611953800,2382564,-18.9802089059923,-7276.0
20240405,012330,242500,22711360295000,129340,6.673087506879471,36340.0
20240405,012450,212500,10758875000000,1368496,13.16033938192853,16147.0
20240405,012510,50100,1522177478400,985843,44.85228290062668,1117.0
20240405,012750,58800,2234351666400,20767,11.79302045728038,4986.0
20240405,014680,206500,2340717767500,64697,22.21863567893265,9294.0
20240405,014820,42300,1226331228600,70603,19.27107061503417,2195.0
20240405,015760,21600,13866424063200,962461,-2.875399361022364,-7512.0
20240405,016360,38600,3446980000000,169536,6.296900489396411,6130.0
20240405,017670,51700,11104645740100,385697,10.34620772463478,4997.0
20240405,017800,40250,1573468496250,37790,5.011205179282869,8032.0
20240405,018260,155500,12032247900000,99687,17.3510377147958,8962.0
20240405,018670,155700,1437148990800,9382,4.543730119356816,34267.0
20240405,018880,5670,3026646000000,806132,59.0625,96.0
20240405,020150,47400,2185653579000,331684,-67.13881019830028,-706.0
20240405,021240,55200,4073738968800,110219,8.643908549953021,6386.0
20240405,022100,44150,6712333285350,913033,73.09602649006622,604.0
20240405,023530,71300,2016988231500,21460,11.56528791565288,6165.0
20240405,024110,13310,10613738316390,811776,3.975507765830347,3348.0
20240405,025900,55900,1130040580500,183089,-33.43301435406698,-1672.0
20240405,026960,17830,1777651000000,131520,12.27116311080523,1453.0
20240405,028050,26100,5115600000000,1171981,6.786271450858035,3846.0
20240405,028260,150800,27987223836000,232572,12.75372124492558,11824.0
20240405,028300,86100,11262916730100,3394694,-58.77133105802048,-1465.0
20240405,028670,4020,2148969438240,2226473,8.777292576419214,458.0
20240405,029780,36100,4182505965100,52530,6.863117870722434,5260.0
20240405,030000,19180,2206490695500,144239,11.78132678132678,1628.0
20240405,030200,36150,9296514207750,525240,9.300231541034217,3887.0
20240405,032640,9800,4278791337800,847896,6.872370266479663,1426.0
20240405,032830,91900,18380000000000,233917,9.697161549013401,9477.0
20240405,033780,90800,11833282727600,114172,13.72637944066516,6615.0
20240405,034020,16980,10876728259080,2715731,195.1724137931035,87.0
20240405,034220,10260,5130000000000,1253659,-1.429566671311133,-7177.0
20240405,034230,15010,1377303715750,527559,22.00879765395894,682.0
20240405,034730,175700,12860946405300,81260,-16.73971036585366,-10496.0
20240405,035250,15540,3324635370000,772988,9.75517890772128,1593.0
20240405,035420,193100,31361099501400,484403,31.24595469255663,6180.0
20240405,035720,48750,21701225812500,1559612,-21.41915641476274,-2276.0
20240405,035760,79100,1734596081400,65225,-5.491148906629642,-14405.0
20240405,035900,68500,2433975702000,358525,23.05621003029283,2971.0
20240405,036460,26400,2437063200000,152647,-3.20155226776619,-8246.0
20240405,036540,6190,1018009275570,1925249,-80.3896103896104,-77.0
20240405,036570,189000,4149310158000,76151,19.55914312325365,9663.0
20240405,036830,64300,1347988800800,301353,14.80884385076002,4342.0
20240405,036930,38400,1852769740800,1656927,54.46808510638298,705.0
20240405,039030,245500,3024449525000,418559,82.5765220316179,2973.0
20240405,039200,28250,1073329511250,227080,-44.27899686520376,-638.0
20240405,039490,124400,3262602226400,90813,8.281738898874908,15021.0
20240405,041510,81800,1929622899600,94683,22.32532751091703,3664.0
20240405,042660,27150,8317644107850,1973968,34.15094339622642,795.0
20240405,042670,8090,1614791934770,1317619,6.998269896193771,1156.0
20240405,042700,135700,13208943281400,3082059,49.43533697632058,2745.0
20240405,047040,3775,1568975458450,772093,3.066612510154346,1231.0
20240405,047050,48700,8567439775600,514683,12.70213875847679,3834.0
20240405,047810,49950,4868881594650,413264,21.73629242819843,2298.0
20240405,051600,35800,1611000000000,111093,9.903181189488244,3615.0
20240405,051900,370500,5786541988500,82789,45.9848578875512,8057.0
20240405,051910,400000,28236937200000,340599,23.40550029256875,17090.0
20240405,051915,271000,2083664800000,14032,,
20240405,052690,66500,2541630000000,111253,77.8688524590164,854.0
20240405,055550,44100,22464240737400,1379480,5.251250297689926,8398.0
20240405,058470,262000,3993500940000,148188,36.00384773945307,7277.0
20240405,064350,37300,4071007528900,2186288,25.28813559322034,1475.0
20240405,064760,133600,1559780000000,68418,25.46702249332825,5246.0
20240405,065350,108700,2987505147600,424877,238.3771929824561,456.0
20240405,066570,95900,15693825362600,603196,24.32775240994419,3942.0
20240405,066970,166000,6018494838000,268305,-30.90096798212956,-5372.0
20240405,067160,109300,1256378033100,197538,16.84388965942364,6489.0
20240405,067310,32300,1684008142500,7118423,-114.5390070921986,-282.0
20240405,067630,15900,1699635937800,2601770,-269.4915254237288,-59.0
20240405,068270,177500,38703832755000,335027,48.77713657598241,3639.0
20240405,068760,94600,3747391313600,166382,184.765625,512.0
20240405,069620,115300,1335932097500,26450,10.97363662320358,10507.0
20240405,069960,51600,1207565955600,55605,-15.13640363743033,-3409.0
20240405,071050,66400,3700205868800,58231,5.783972125435541,11480.0
20240405,073240,5780,1660364458860,219279,10.52823315118397,549.0
20240405,078600,88700,1373128599100,128504,1971.111111111111,45.0
20240405,078930,50500,4692226589000,306513,3.677005970583952,13734.0
20240405,079550,166300,3658600000000,302194,20.91034829624041,7953.0
20240405,081660,37300,2266057880600,94146,53.20970042796006,701.0
20240405,084370,49950,1144656297900,1223754,46.85741088180112,1066.0
20240405,085660,17910,1008591674130,234296,-119.4,-150.0
20240405,086280,172500,6468750000000,77648,6.096052585079691,28297.0
20240405,086520,550000,14645217400000,357221,1436.031331592689,383.0
20240405,086790,57800,16898211364400,902301,4.977180745716008,11613.0
20240405,086900,141000,1029083988000,35343,114.17004048583,1235.0
20240405,088350,2805,2436226650000,1441642,3.213058419243986,873.0
20240405,088980,12660,5516991954300,684454,,
20240405,089030,35100,1311112939500,1833928,-140.9638554216868,-249.0
20240405,089860,27900,1022090357700,46950,8.51908396946565,3275.0
20240405,090430,133800,7826331154200,210633,51.30368098159509,2608.0
20240405,095340,100300,2126064917400,450469,139.1123439667129,721.0
20240405,096530,23500,1227310859000,308049,1807.692307692308,13.0
20240405,096770,118100,11306373179000,359226,44.63340891912321,2646.0
20240405,097950,321000,4832393706000,36957,13.62536610212658,23559.0
20240405,098460,18050,1239218327750,566761,56.58307210031348,319.0
20240405,103140,51700,1448855172600,341662,9.261913292726621,5582.0
20240405,103590,21600,1030004424000,6712196,24.37923250564334,886.0
20240405,105560,69100,27882615075200,859793,6.04020979020979,11440.0
20240405,108320,81900,1332046170000,116347,13.16297010607522,6222.0
20240405,111770,39750,1761380853000,90274,3.413775334936448,11644.0
20240405,112040,59100,2003370381600,2389734,-9.994926433282597,-5913.0
20240405,112610,56900,2399552830700,620883,120.8067940552017,471.0
20240405,115450,13800,1040085603600,2990730,-460.0,-30.0
20240405,120110,36850,1014078503350,66661,26.09773371104816,1412.0
20240405,121600,121800,1481073140400,102422,88.8402625820569,1371.0
20240405,128940,314500,4029056669500,25313,27.5514673674989,11415.0
20240405,137310,11150,1387922485950,133274,-2.693887412418459,-4139.0
20240405,138040,82800,16839211039200,266236,7.909820405043943,10468.0
20240405,138930,7710,2483301856980,474900,3.90973630831643,1972.0
20240405,139130,8430,1425899372190,420806,3.676406454426516,2293.0
20240405,139480,65400,1823078562600,230283,-20.4630788485607,-3196.0
20240405,140410,38750,1150860313750,137815,-86.11111111111111,-450.0
20240405,140860,171100,1192713974900,28070,48.47025495750708,3530.0
20240405,141080,64600,1816572026000,577985,-24.52543659832954,-2634.0
20240405,145020,202500,2432813130000,44749,26.9389384062791,7517.0
20240405,145720,129500,1433413485000,65005,14.85091743119266,8720.0
20240405,161390,54900,6800741288100,180302,9.442724458204335,5814.0
20240405,161890,50700,1196777403900,113558,223.3480176211454,227.0
20240405,166090,58900,1163432498600,168411,34.0265742345465,1731.0
20240405,175330,12250,2389769175500,351585,4.117647058823529,2975.0
20240405,180640,60200,4019089195800,44618,10.51895858815307,5723.0
20240405,185750,104200,1372774564000,29348,6.459611927344864,16131.0
20240405,192820,128700,1460681808300,80115,25.56615017878427,5034.0
20240405,195940,36750,1041123494250,81914,22.12522576760987,1661.0
20240405,196170,161000,8534904308000,1810119,-2515.625,-64.0
20240405,204320,33300,1563672096000,159221,11.53446484239695,2887.0
20240405,207940,813000,57864462000000,39178,67.46328105551406,12051.0
20240405,214150,36700,2348782347300,152534,32.02443280977312,1146.0
20240405,214370,21550,1157558250000,91405,29.00403768506057,743.0
20240405,214450,113600,1172400052800,395918,15.26266290474271,7443.0
20240405,222800,32600,1038445061800,336777,-9.04048807542984,-3606.0
20240405,237690,79800,1510925539200,104389,76.657060518732,1041.0
20240405,240810,42100,2066432232100,827437,-153.0909090909091,-275.0
20240405,241560,51500,5162832049000,165944,5.602697998259356,9192.0
20240405,247540,239500,23423421888000,442108,-2691.011235955056,-89.0
20240405,248070,25300,1265140440300,208932,10.51100955546323,2407.0
20240405,251270,57700,4959517065400,113893,-19.39495798319328,-2975.0
20240405,253450,44450,1336100236100,69428,44.40559440559441,1001.0
20240405,259960,249500,12066941003500,39956,20.41567793142951,12221.0
20240405,263750,29450,1892099329750,230691,124.2616033755274,237.0
20240405,267250,71200,5624307652000,227575,21.26642771804062,3348.0
20240405,267260,194400,7007563044000,451391,27.04131311726248,7189.0
20240405,267270,55600,1095364090800,102172,7.856436343083227,7077.0
20240405,271560,96400,3811283124800,284657,10.11861026556104,9527.0
20240405,272210,17190,3247524296910,2405739,9.296917252568957,1849.0
20240405,277810,177100,3435714851800,226753,-3850.0,-46.0
20240405,278470,233000,1767160074000,222573,20.72032014228546,11245.0
20240405,280360,121400,1145357283600,4989,16.2386302835741,7476.0
20240405,281740,25650,1685988556200,1394909,69.89100817438693,367.0
20240405,282330,117000,2022217002000,49946,10.32565528196982,11331.0
20240405,285130,60500,1043853871500,21438,29.3974732750243,2058.0
20240405,293490,21850,1805374101450,250061,-7.876712328767123,-2774.0
20240405,294870,17290,1139537735700,158339,6.584158415841584,2626.0
20240405,298020,333000,1441118106000,26054,15.46319944276759,21535.0
20240405,298040,303000,2825338044000,99002,24.36082971538833,12438.0
20240405,298050,351000,1572461748000,43006,44.22883064516129,7936.0
20240405,298380,23450,1123080039550,615683,-426.3636363636364,-55.0
20240405,302440,59700,4586616675000,57223,205.1546391752577,291.0
20240405,307950,145000,3976477390000,54864,28.86146496815287,5024.0
20240405,316140,13930,10344299608930,880023,4.110357037474182,3389.0
20240405,323410,25450,12137642936650,662472,34.20698924731182,744.0
20240405,326030,88400,6922891300000,69268,-210.4761904761905,-420.0
20240405,328130,56800,1633557208000,315637,-38.9041095890411,-1460.0
20240405,329180,122100,10839197463600,72585,439.2086330935252,278.0
20240405,336260,19700,1290226402200,172103,-189.4230769230769,-104.0
20240405,336370,16110,1131201411840,604511,9.589285714285714,1680.0
20240405,348370,344500,6338271192500,1413282,-122.0765414599575,-2822.0
20240405,352820,224000,9330069728000,204395,49.7335701598579,4504.0
20240405,353200,26650,1316961051250,869938,54.05679513184584,493.0
20240405,357780,314500,2446359007000,31635,18.7660361596754,16759.0
20240405,361610,66100,4712770831200,200755,57.37847222222222,1152.0
20240405,365340,84500,1022863205000,40532,40.86073500967118,2068.0
20240405,373220,376000,87984000000000,152154,71.11783620200492,5287.0
20240405,375500,35300,1365884891900,107621,8.064884624171807,4377.0
20240405,377300,36700,4930211683100,181144,1931.578947368421,19.0
20240405,383220,71600,2742786570000,79249,6.452775775054073,11096.0
20240405,383310,72000,1101955104000,190948,32.84671532846716,2192.0
20240405,393890,37050,1248455991900,393039,23.28724072910119,1591.0
20240405,395400,4190,1131855925010,406846,4816.091954022989,0.87
20240405,399720,101300,1163766816000,429883,183.5144927536232,552.0
20240405,402340,75500,10493068218000,391809,-8.263106052314765,-9137.0
20240405,403870,46700,3873024524800,1637221,47.21941354903943,989.0
20240405,417200,25750,1742055969250,2589042,120.3271028037383,214.0
20240405,450080,117500,8105763115000,497509,1382.35294117647,85.0
20240405,454910,74700,4842052506000,2126072,-249.0,-300.0
20240405,457190,311000,1741547752000,121093,-1388.392857142857,-224.0
20240404,000080,20450,1434232344950,153892,40.9,500.0
20240404,000100,73400,5887345297600,372611,43.89952153110048,1672.0
20240404,000120,117400,2678169185600,41751,11.91394357621271,9854.0
20240404,000150,147700,2440570429500,276206,-8.14537031930734,-18133.0
20240404,000210,52800,1106470675200,75629,-8.958262639972853,-5894.0
20240404,000240,16650,1580671746000,157670,8.443204868154158,1972.0
20240404,000250,111400,2613162380800,4023260,-251.4672686230248,-443.0
20240404,000270,106700,42898116460100,2078100,4.901240238860818,21770.0
20240404,000660,188000,136864444620000,5344102,-15.01957338020292,-12517.0
20240404,000720,32650,3635765727250,328905,6.84917138661632,4767.0
20240404,000810,302000,14307200774000,75632,8.397986707822364,35961.0
20240404,000880,28850,2162559504750,2649482,7.424086464230571,3886.0
20240404,000990,45350,2013475965800,359955,7.642399730367375,5934.0
20240404,001040,132100,3854281435800,306045,24.1852801171732,5462.0
20240404,001120,27000,1046520000000,159206,8.937437934458789,3021.0
20240404,001440,11420,2129228166000,10991536,22.21789883268482,514.0
20240404,001450,30900,2762460000000,310837,4.544785997940874,6799.0
20240404,001570,114800,6664144247600,449206,-110.3846153846154,-1040.0
20240404,001740,5870,1298901284740,419253,-1956.666666666667,-3.0
20240404,002380,257000,2283823047000,17754,10.7392085579374,23931.0
20240404,002710,56100,1470588401700,277632,-189.527027027027,-296.0
20240404,002790,29050,2395410129000,288839,23.37087691069992,1243.0
20240404,003090,19260,1119814534800,33001,7.334348819497334,2626.0
20240404,003230,219500,1653496792500,64147,13.09587733428793,16761.0
20240404,003410,7000,3490878776000,177308,16.01830663615561,437.0
20240404,003490,21250,7824689046250,950798,7.396449704142012,2873.0
20240404,003550,82300,12945871723900,305063,10.46142112622347,7867.0
20240404,003620,5890,1145112189590,711965,122.7083333333333,48.0
20240404,003670,274500,21263653890000,288903,739.8921832884097,371.0
20240404,003690,7930,1311364481180,370284,4.618520675596971,1717.0
20240404,004000,45400,1171320000000,95122,6.435152374202693,7055.0
20240404,004020,31750,4236903673750,310461,9.186921296296296,3456.0
20240404,004170,172200,1695340168200,41589,7.531161163350099,22865.0
20240404,004370,385000,2341817170000,32437,13.62253202179605,28262.0
20240404,004490,76500,1071000000000,52027,9.163871586008625,8348.0
20240404,004800,59300,1249511782500,37685,19766.66666666667,3.0
20240404,004990,27200,2853531246400,132623,-187.5862068965517,-145.0
20240404,005070,156900,5100937616400,169363,182.0185614849188,862.0
20240404,005290,48000,2467895712000,1660547,19.38610662358643,2476.0
20240404,005300,130800,1213678027200,18543,7.927753197163464,16499.0
20240404,005380,226000,47806120356000,1357330,5.184794328844434,43589.0
20240404,005385,151400,3650726216600,110866,,
20240404,005387,147200,5316951878400,144740,,
20240404,005420,35300,1355810448400,306409,-46.87915006640106,-753.0
20240404,005490,401500,33955348845000,637428,19.99601573783555,20079.0
20240404,005830,95100,6733080000000,145328,3.872780583156866,24556.0
20240404,005850,31300,1453838676000,46336,4.333379482209608,7223.0
20240404,005930,85300,509222451515000,25248934,40.02815579540122,2131.0
20240404,005935,69300,57026048310000,1250368,,
20240404,005940,11540,3827424728340,494741,7.271581600504096,1587.0
20240404,006040,37000,1719858605000,24186,7.979296959240888,4637.0
20240404,006110,83300,1225502602800,48479,352.9661016949153,236.0
20240404,006260,109600,3529120000000,330909,8.095132579954207,13539.0
20240404,006280,116500,1361481677000,28157,-51.11891180342256,-2279.0
20240404,006360,15190,1299982833100,950723,-2.697567039602202,-5631.0
20240404,006400,442000,30393922260000,449367,15.48323816863418,28547.0
20240404,006800,7910,4708952787280,612389,18.3953488372093,430.0
20240404,007070,20050,2099594336100,254990,118.6390532544379,169.0
20240404,007310,404000,1619163320000,1805,10.09873765779278,40005.0
20240404,007660,41950,2653187277050,6001921,55.56291390728477,755.0
20240404,008770,59800,2347037635800,512765,27.82689623080503,2149.0
20240404,008930,37700,2637376638000,261631,22.90400972053463,1646.0
20240404,009150,155400,11607400358400,644449,28.51376146788991,5450.0
20240404,009240,47700,1122568365600,17949,-18.06134040136312,-2641.0
20240404,009420,34000,1776181692000,336349,507.4626865671642,67.0
