stock_code,name,market_type,region
092790,넥스틸,KOSPI,Korea
092870,엑시콘,KOSDAQ,Korea
093050,LF,KOSPI,Korea
093190,빅솔론,KOSDAQ,Korea
093230,이아이디,KOSPI,Korea
093240,형지엘리트,KOSPI,Korea
093320,케이아이엔엑스,KOSDAQ,Korea
093370,후성,KOSPI,Korea
093380,풍강,KOSDAQ,Korea
093510,엔지브이아이,KONEX,Korea
093520,매커스,KOSDAQ,Korea
093640,케이알엠,KOSDAQ,Korea
093920,서원인텍,KOSDAQ,Korea
094170,동운아나텍,KOSDAQ,Korea
094280,효성 ITX,KOSPI,Korea
094360,칩스앤미디어,KOSDAQ,Korea
094480,갤럭시아머니트리,KOSDAQ,Korea
094800,맵스리얼티1,KOSPI,Korea
094820,일진파워,KOSDAQ,Korea
094840,슈프리마에이치큐,KOSDAQ,Korea
094850,참좋은여행,KOSDAQ,Korea
094860,네오리진,KOSDAQ,Korea
094940,푸른기술,KOSDAQ,Korea
094970,제이엠티,KOSDAQ,Korea
095190,이엠코리아,KOSDAQ,Korea
095270,웨이브일렉트로,KOSDAQ,Korea
095340,ISC,KOSDAQ,Korea
095500,미래나노텍,KOSDAQ,Korea
095570,AJ네트웍스,KOSPI,Korea
095610,테스,KOSDAQ,Korea
095660,네오위즈,KOSDAQ,Korea
095700,제넥신,KOSDAQ,Korea
095720,웅진씽크빅,KOSPI,Korea
095910,에스에너지,KOSDAQ,Korea
096040,이트론,KOSDAQ,Korea
096240,크레버스,KOSDAQ,Korea
096350,대창솔루션,KOSDAQ,Korea
096530,씨젠,KOSDAQ,Korea
096610,알에프세미,KOSDAQ,Korea
096630,에스코넥,KOSDAQ,Korea
096690,에이루트,KOSDAQ,Korea
096760,JW홀딩스,KOSPI,Korea
096770,SK이노베이션,KOSPI,Korea
096870,엘디티,KOSDAQ,Korea
097230,HJ중공업,KOSPI,Korea
097520,엠씨넥스,KOSPI,Korea
097780,에코볼트,KOSDAQ,Korea
097800,윈팩,KOSDAQ,Korea
097870,효성오앤비,KOSDAQ,Korea
097950,CJ제일제당,KOSPI,Korea
098120,마이크로컨텍솔,KOSDAQ,Korea
098460,고영,KOSDAQ,Korea
098660,에스티오,KOSDAQ,Korea
099190,아이센스,KOSDAQ,Korea
099220,SDN,KOSDAQ,Korea
099320,쎄트렉아이,KOSDAQ,Korea
099390,브레인즈컴퍼니,KOSDAQ,Korea
099410,동방선기,KOSDAQ,Korea
099430,바이오플러스,KOSDAQ,Korea
099440,스맥,KOSDAQ,Korea
099520,ITX-AI,KOSDAQ,Korea
099750,이지케어텍,KOSDAQ,Korea
100030,인지소프트,KOSDAQ,Korea
100090,SK오션플랜트,KOSPI,Korea
100120,뷰웍스,KOSDAQ,Korea
100130,동국S&C,KOSDAQ,Korea
100220,비상교육,KOSPI,Korea
100250,진양홀딩스,KOSPI,Korea
100590,머큐리,KOSDAQ,Korea
100660,서암기계공업,KOSDAQ,Korea
100700,세운메디칼,KOSDAQ,Korea
100790,미래에셋벤처투자,KOSDAQ,Korea
100840,SNT에너지,KOSPI,Korea
101000,상상인인더스트리,KOSDAQ,Korea
101140,인바이오젠,KOSPI,Korea
101160,월덱스,KOSDAQ,Korea
101170,우림피티에스,KOSDAQ,Korea
101240,씨큐브,KOSDAQ,Korea
101330,모베이스,KOSDAQ,Korea
101360,에코앤드림,KOSDAQ,Korea
101390,아이엠,KOSDAQ,Korea
101400,엔시트론,KOSDAQ,Korea
101490,에스앤에스텍,KOSDAQ,Korea
101530,해태제과식품,KOSPI,Korea
101670,하이드로리튬,KOSDAQ,Korea
101680,한국정밀기계,KOSDAQ,Korea
101730,위메이드맥스,KOSDAQ,Korea
101930,인화정공,KOSDAQ,Korea
102120,어보브반도체,KOSDAQ,Korea
102260,동성케미컬,KOSPI,Korea
102280,쌍방울,KOSPI,Korea
102370,케이옥션,KOSDAQ,Korea
102460,이연제약,KOSPI,Korea
102710,이엔에프테크놀로지,KOSDAQ,Korea
102940,코오롱생명과학,KOSDAQ,Korea
102950,아하정보통신,KONEX,Korea
103140,풍산,KOSPI,Korea
103230,에스앤더블류,KOSDAQ,Korea
103590,일진전기,KOSPI,Korea
103660,씨앗,KONEX,Korea
103840,우양,KOSDAQ,Korea
104040,대성파인텍,KOSDAQ,Korea
104200,NHN벅스,KOSDAQ,Korea
104460,디와이피엔에프,KOSDAQ,Korea
104480,티케이케미칼,KOSDAQ,Korea
104540,코렌텍,KOSDAQ,Korea
104620,노랑풍선,KOSDAQ,Korea
104700,한국철강,KOSPI,Korea
104830,원익머트리얼즈,KOSDAQ,Korea
105330,케이엔더블유,KOSDAQ,Korea
105550,트루윈,KOSDAQ,Korea
105560,KB금융,KOSPI,Korea
105630,한세실업,KOSPI,Korea
105740,디케이락,KOSDAQ,Korea
105760,포스뱅크,KOSDAQ,Korea
105840,우진,KOSPI,Korea
106080,하이소닉,KOSDAQ,Korea
106190,하이텍팜,KOSDAQ,Korea
106240,파인테크닉스,KOSDAQ,Korea
106520,노블엠앤비,KOSDAQ,Korea
107590,미원홀딩스,KOSPI,Korea
107600,새빗켐,KOSDAQ,Korea
107640,한중엔시에스,KONEX,Korea
108230,톱텍,KOSDAQ,Korea
108320,LX세미콘,KOSPI,Korea
108380,대양전기공업,KOSDAQ,Korea
108490,로보티즈,KOSDAQ,Korea
108670,LX하우시스,KOSPI,Korea
108860,셀바스AI,KOSDAQ,Korea
109070,주성코퍼레이션,KOSPI,Korea
109080,옵티시스,KOSDAQ,Korea
109610,에스와이,KOSDAQ,Korea
109670,씨싸이트,KOSDAQ,Korea
109740,디에스케이,KOSDAQ,Korea
109820,진매트릭스,KOSDAQ,Korea
109860,동일금속,KOSDAQ,Korea
109960,AP헬스케어,KOSDAQ,Korea
110020,전진바이오팜,KOSDAQ,Korea
110790,크리스에프앤씨,KOSDAQ,Korea
110990,디아이티,KOSDAQ,Korea
111110,호전실업,KOSPI,Korea
111380,동인기연,KOSPI,Korea
111710,남화산업,KOSDAQ,Korea
111770,영원무역,KOSPI,Korea
111870,KH 미래물산,KOSDAQ,Korea
112040,위메이드,KOSDAQ,Korea
112190,KC산업,KONEX,Korea
112290,와이씨켐,KOSDAQ,Korea
112610,씨에스윈드,KOSPI,Korea
113810,디젠스,KOSDAQ,Korea
114090,GKL,KOSPI,Korea
114190,강원에너지,KOSDAQ,Korea
114450,그린생명과학,KOSDAQ,Korea
114630,폴라리스우노,KOSDAQ,Korea
114810,한솔아이원스,KOSDAQ,Korea
114840,아이패밀리에스씨,KOSDAQ,Korea
114920,대주이엔티,KONEX,Korea
115160,휴맥스,KOSDAQ,Korea
115180,큐리언트,KOSDAQ,Korea
115310,인포바인,KOSDAQ,Korea
115390,락앤락,KOSPI,Korea
115440,우리넷,KOSDAQ,Korea
115450,HLB테라퓨틱스,KOSDAQ,Korea
115480,씨유메디칼,KOSDAQ,Korea
115500,케이씨에스,KOSDAQ,Korea
115530,씨엔플러스,KOSDAQ,Korea
115570,스타플렉스,KOSDAQ,Korea
115610,이미지스,KOSDAQ,Korea
116100,태양기계,KONEX,Korea
117580,대성에너지,KOSPI,Korea
117670,알파홀딩스,KOSDAQ,Korea
117730,티로보틱스,KOSDAQ,Korea
118000,에스메디,KOSPI,Korea
118990,모트렉스,KOSDAQ,Korea
119500,포메탈,KOSDAQ,Korea
119610,인터로조,KOSDAQ,Korea
119650,KC코트렐,KOSPI,Korea
119830,아이텍,KOSDAQ,Korea
119850,지엔씨에너지,KOSDAQ,Korea
119860,커넥트웨이브,KOSDAQ,Korea
120030,조선선재,KOSPI,Korea
120110,코오롱인더,KOSPI,Korea
120240,대정화금,KOSDAQ,Korea
121060,유니포인트,KONEX,Korea
121440,골프존뉴딘홀딩스,KOSDAQ,Korea
121600,나노신소재,KOSDAQ,Korea
121800,비덴트,KOSDAQ,Korea
121850,코이즈,KOSDAQ,Korea
121890,에스디시스템,KOSDAQ,Korea
122310,제노레이,KOSDAQ,Korea
122350,삼기,KOSDAQ,Korea
122450,KX,KOSDAQ,Korea
122640,예스티,KOSDAQ,Korea
122690,서진오토모티브,KOSDAQ,Korea
122830,원포유,KONEX,Korea
122870,와이지엔터테인먼트,KOSDAQ,Korea
122900,아이마켓코리아,KOSPI,Korea
122990,와이솔,KOSDAQ,Korea
123010,아이윈플러스,KOSDAQ,Korea
123040,엠에스오토텍,KOSDAQ,Korea
123330,제닉,KOSDAQ,Korea
123410,코리아에프티,KOSDAQ,Korea
123420,위메이드플레이,KOSDAQ,Korea
123570,이엠넷,KOSDAQ,Korea
123690,한국화장품,KOSPI,Korea
123700,SJM,KOSPI,Korea
123750,알톤,KOSDAQ,Korea
123840,뉴온,KOSDAQ,Korea
123860,아나패스,KOSDAQ,Korea
123890,한국자산신탁,KOSPI,Korea
124500,아이티센,KOSDAQ,Korea
124560,태웅로직스,KOSDAQ,Korea
125210,아모그린텍,KOSDAQ,Korea
126340,비나텍,KOSDAQ,Korea
126560,현대퓨처넷,KOSPI,Korea
126600,BGF에코머티리얼즈,KOSDAQ,Korea
126640,화신정공,KOSDAQ,Korea
126700,하이비젼시스템,KOSDAQ,Korea
126720,수산인더스트리,KOSPI,Korea
126730,코칩,KOSDAQ,Korea
126880,제이엔케이글로벌,KOSDAQ,Korea
127120,디엔에이링크,KOSDAQ,Korea
127710,아시아경제,KOSDAQ,Korea
127980,화인써키트,KOSDAQ,Korea
128540,에코캡,KOSDAQ,Korea
128660,피제이메탈,KOSDAQ,Korea
128820,대성산업,KOSPI,Korea
128940,한미약품,KOSPI,Korea
129260,인터지스,KOSPI,Korea
129890,앱코,KOSDAQ,Korea
129920,대성하이텍,KOSDAQ,Korea
130500,GH신소재,KOSDAQ,Korea
130580,나이스디앤비,KOSDAQ,Korea
130660,한전산업,KOSPI,Korea
130740,티피씨글로벌,KOSDAQ,Korea
131030,옵투스제약,KOSDAQ,Korea
131090,시큐브,KOSDAQ,Korea
131100,티엔엔터테인먼트,KOSDAQ,Korea
131180,딜리,KOSDAQ,Korea
131220,대한과학,KOSDAQ,Korea
131290,티에스이,KOSDAQ,Korea
131370,알서포트,KOSDAQ,Korea
131400,이브이첨단소재,KOSDAQ,Korea
131760,파인텍,KOSDAQ,Korea
131970,두산테스나,KOSDAQ,Korea
133750,메가엠디,KOSDAQ,Korea
133820,화인베스틸,KOSPI,Korea
134060,이퓨쳐,KOSDAQ,Korea
134380,미원화학,KOSPI,Korea
134580,탑코미디어,KOSDAQ,Korea
134790,시디즈,KOSPI,Korea
136410,아셈스,KOSDAQ,Korea
136480,하림,KOSDAQ,Korea
136490,선진,KOSPI,Korea
136510,스마트솔루션즈,KOSDAQ,Korea
136540,윈스,KOSDAQ,Korea
136660,큐엠씨,KONEX,Korea
137080,나래나노텍,KOSDAQ,Korea
137310,에스디바이오센서,KOSPI,Korea
137400,피엔티,KOSDAQ,Korea
137940,넥스트아이,KOSDAQ,Korea
137950,제이씨케미칼,KOSDAQ,Korea
138040,메리츠금융지주,KOSPI,Korea
138070,신진에스엠,KOSDAQ,Korea
138080,오이솔루션,KOSDAQ,Korea
138360,협진,KOSDAQ,Korea
138490,코오롱ENP,KOSPI,Korea
138580,비즈니스온,KOSDAQ,Korea
138610,나이벡,KOSDAQ,Korea
138930,BNK금융지주,KOSPI,Korea
139050,BF랩스,KOSDAQ,Korea
139130,DGB금융지주,KOSPI,Korea
139480,이마트,KOSPI,Korea
139670,키네마스터,KOSDAQ,Korea
139990,아주스틸,KOSPI,Korea
140070,서플러스글로벌,KOSDAQ,Korea
140410,메지온,KOSDAQ,Korea
140430,카티스,KOSDAQ,Korea
140520,대창스틸,KOSDAQ,Korea
140610,엔솔바이오사이언스,KONEX,Korea
140660,위월드,KONEX,Korea
140670,알에스오토메이션,KOSDAQ,Korea
140860,파크시스템스,KOSDAQ,Korea
140910,에이리츠,KOSPI,Korea
141000,비아트론,KOSDAQ,Korea
141080,리가켐바이오,KOSDAQ,Korea
142210,유니트론텍,KOSDAQ,Korea
142280,녹십자엠에스,KOSDAQ,Korea
142760,모아라이프플러스,KOSDAQ,Korea
143160,아이디스,KOSDAQ,Korea
143210,핸즈코퍼레이션,KOSPI,Korea
143240,사람인,KOSDAQ,Korea
143540,영우디에스피,KOSDAQ,Korea
144510,지씨셀,KOSDAQ,Korea
144960,뉴파워프라즈마,KOSDAQ,Korea
145020,휴젤,KOSDAQ,Korea
145170,노브랜드,KOSDAQ,Korea
145210,다이나믹디자인,KOSPI,Korea
145270,케이탑리츠,KOSPI,Korea
145720,덴티움,KOSPI,Korea
145990,삼양사,KOSPI,Korea
146060,율촌,KOSDAQ,Korea
146320,비씨엔씨,KOSDAQ,Korea
147760,피엠티,KOSDAQ,Korea
147830,제룡산업,KOSDAQ,Korea
148140,비디아이,KOSDAQ,Korea
148150,세경하이테크,KOSDAQ,Korea
148250,알엔투테크놀로지,KOSDAQ,Korea
148780,비큐AI,KOSDAQ,Korea
148930,에이치와이티씨,KOSDAQ,Korea
149010,아이케이세미콘,KONEX,Korea
149300,아퓨어스,KONEX,Korea
149950,아바텍,KOSDAQ,Korea
149980,하이로닉,KOSDAQ,Korea
150840,인트로메딕,KOSDAQ,Korea
150900,파수,KOSDAQ,Korea
151860,KG에코솔루션,KOSDAQ,Korea
151910,퓨처코어,KOSDAQ,Korea
152550,한국ANKOR유전,KOSPI,Korea
153460,네이블,KOSDAQ,Korea
153490,우리이앤엘,KOSDAQ,Korea
153710,옵티팜,KOSDAQ,Korea
154030,아시아종묘,KOSDAQ,Korea
154040,다산솔루에타,KOSDAQ,Korea
155650,와이엠씨,KOSDAQ,Korea
155660,DSR,KOSPI,Korea
156100,엘앤케이바이오,KOSDAQ,Korea
158430,아톤,KOSDAQ,Korea
159010,아스플로,KOSDAQ,Korea
159580,제로투세븐,KOSDAQ,Korea
159910,스킨앤스킨,KOSDAQ,Korea
160550,NEW,KOSDAQ,Korea
160600,이큐셀,KOSDAQ,Korea
160980,싸이맥스,KOSDAQ,Korea
161000,애경케미칼,KOSPI,Korea
161390,한국타이어앤테크놀로지,KOSPI,Korea
161570,THE MIDONG,KOSDAQ,Korea
161580,필옵틱스,KOSDAQ,Korea
161890,한국콜마,KOSPI,Korea
162120,루켄테크놀러지스,KONEX,Korea
162300,신스틸,KOSDAQ,Korea
163430,디피코,KONEX,Korea
163560,동일고무벨트,KOSPI,Korea
163730,핑거,KOSDAQ,Korea
164060,이루다,KOSDAQ,Korea
166090,하나머티리얼즈,KOSDAQ,Korea
166480,코아스템켐온,KOSDAQ,Korea
168330,내츄럴엔도텍,KOSDAQ,Korea
168360,펨트론,KOSDAQ,Korea
168490,한국패러랠,KOSPI,Korea
169330,엠브레인,KOSDAQ,Korea
169670,코스텍시스템,KONEX,Korea
170030,현대공업,KOSDAQ,Korea
170790,파이오링크,KOSDAQ,Korea
170900,동아에스티,KOSPI,Korea
170920,엘티씨,KOSDAQ,Korea
171010,램테크놀러지,KOSDAQ,Korea
171090,선익시스템,KOSDAQ,Korea
171120,라이온켐텍,KOSDAQ,Korea
172670,에이엘티,KOSDAQ,Korea
173130,오파스넷,KOSDAQ,Korea
173940,에프엔씨엔터,KOSDAQ,Korea
174880,장원테크,KOSDAQ,Korea
174900,앱클론,KOSDAQ,Korea
175140,휴먼테크놀로지,KOSDAQ,Korea
175250,아이큐어,KOSDAQ,Korea
175330,JB금융지주,KOSPI,Korea
176590,코나솔,KONEX,Korea
176750,듀켐바이오,KONEX,Korea
177350,베셀,KOSDAQ,Korea
177830,파버나인,KOSDAQ,Korea
178320,서진시스템,KOSDAQ,Korea
178600,대동고려삼,KONEX,Korea
178780,일월지엠엘,KOSDAQ,Korea
178920,PI첨단소재,KOSPI,Korea
179290,엠아이텍,KOSDAQ,Korea
179530,애드바이오텍,KOSDAQ,Korea
179720,머니무브,KONEX,Korea
179900,유티아이,KOSDAQ,Korea
180060,탑선,KONEX,Korea
180400,DXVX,KOSDAQ,Korea
180640,한진칼,KOSPI,Korea
181340,이즈미디어,KOSDAQ,Korea
181710,NHN,KOSPI,Korea
182360,큐브엔터,KOSDAQ,Korea
182400,엔케이맥스,KOSDAQ,Korea
183190,아세아시멘트,KOSPI,Korea
183300,코미코,KOSDAQ,Korea
183490,엔지켐생명과학,KOSDAQ,Korea
184230,SGA솔루션즈,KOSDAQ,Korea
185190,수프로,KONEX,Korea
185490,아이진,KOSDAQ,Korea
185750,종근당,KOSPI,Korea
186230,그린플러스,KOSDAQ,Korea
187220,디티앤씨,KOSDAQ,Korea
187270,신화콘텍,KOSDAQ,Korea
187420,제노포커스,KOSDAQ,Korea
187660,에이디엠코리아,KOSDAQ,Korea
187790,나노,KOSDAQ,Korea
187870,디바이스이엔지,KOSDAQ,Korea
188260,세니젠,KOSDAQ,Korea
189300,인텔리안테크,KOSDAQ,Korea
189330,씨이랩,KOSDAQ,Korea
189350,코셋,KONEX,Korea
189690,포시에스,KOSDAQ,Korea
189860,서전기전,KOSDAQ,Korea
189980,흥국에프엔비,KOSDAQ,Korea
190510,나무가,KOSDAQ,Korea
190650,코리아에셋투자증권,KOSDAQ,Korea
191410,육일씨엔에쓰,KOSDAQ,Korea
191420,테고사이언스,KOSDAQ,Korea
191600,블루탑,KONEX,Korea
192080,더블유게임즈,KOSPI,Korea
192250,케이사인,KOSDAQ,Korea
192390,윈하이텍,KOSDAQ,Korea
192400,쿠쿠홀딩스,KOSPI,Korea
192410,휴림네트웍스,KOSDAQ,Korea
192440,슈피겐코리아,KOSDAQ,Korea
192650,드림텍,KOSPI,Korea
192820,코스맥스,KOSPI,Korea
193250,링크드,KOSDAQ,Korea
194370,제이에스코퍼레이션,KOSPI,Korea
194480,데브시스터즈,KOSDAQ,Korea
194700,노바렉스,KOSDAQ,Korea
195500,마니커에프앤지,KOSDAQ,Korea
195870,해성디에스,KOSPI,Korea
195940,HK이노엔,KOSDAQ,Korea
195990,에이비프로바이오,KOSDAQ,Korea
196170,알테오젠,KOSDAQ,Korea
196300,애니젠,KOSDAQ,Korea
196450,코아시아씨엠,KOSDAQ,Korea
196490,디에이테크놀로지,KOSDAQ,Korea
196700,웹스,KOSDAQ,Korea
197140,디지캡,KOSDAQ,Korea
198080,엔피디,KOSDAQ,Korea
198440,고려시멘트,KOSDAQ,Korea
198940,한주라이트메탈,KOSDAQ,Korea
199150,데이터스트림즈,KONEX,Korea
199290,바이오프로테크,KONEX,Korea
199430,케이엔알시스템,KOSDAQ,Korea
199550,레이저옵텍,KOSDAQ,Korea
199730,바이오인프라,KOSDAQ,Korea
199800,툴젠,KOSDAQ,Korea
199820,제일일렉트릭,KOSDAQ,Korea
200130,콜마비앤에이치,KOSDAQ,Korea
200230,텔콘RF제약,KOSDAQ,Korea
200350,래몽래인,KOSDAQ,Korea
200470,에이팩트,KOSDAQ,Korea
200580,메디쎄이,KONEX,Korea
200670,휴메딕스,KOSDAQ,Korea
200710,에이디테크놀로지,KOSDAQ,Korea
200780,비씨월드제약,KOSDAQ,Korea
200880,서연이화,KOSPI,Korea
201490,미투온,KOSDAQ,Korea
202960,판도라티비,KONEX,Korea
203400,에이비온,KOSDAQ,Korea
203450,유니온커뮤니티,KOSDAQ,Korea
203650,드림시큐리티,KOSDAQ,Korea
203690,스피어파워,KOSDAQ,Korea
204020,그리티,KOSDAQ,Korea
204210,스타리츠,KOSPI,Korea
204270,제이앤티씨,KOSDAQ,Korea
204320,HL만도,KOSPI,Korea
204610,티쓰리엔터테인먼트,KOSDAQ,Korea
204620,글로벌텍스프리,KOSDAQ,Korea
204630,스튜디오산타클로스,KOSDAQ,Korea
204840,지엘팜텍,KOSDAQ,Korea
205100,엑셈,KOSDAQ,Korea
205470,휴마시스,KOSDAQ,Korea
205500,액션스퀘어,KOSDAQ,Korea
206400,베노티앤알,KOSDAQ,Korea
206560,덱스터,KOSDAQ,Korea
206640,바디텍메드,KOSDAQ,Korea
206650,유바이오로직스,KOSDAQ,Korea
206950,볼빅,KONEX,Korea
207490,에이펙스인텍,KONEX,Korea
207760,미스터블루,KOSDAQ,Korea
207940,삼성바이오로직스,KOSPI,Korea
208140,정다운,KOSDAQ,Korea
208340,파멥신,KOSDAQ,Korea
208350,지란지교시큐리티,KOSDAQ,Korea
208370,셀바스헬스케어,KOSDAQ,Korea
208640,썸에이지,KOSDAQ,Korea
208710,바이오로그디바이스,KOSDAQ,Korea
208850,이비테크,KONEX,Korea
208860,엔지스테크널러지,KOSDAQ,Korea
208890,미래엔에듀파트너,KONEX,Korea
210120,빅텐츠,KOSDAQ,Korea
210540,디와이파워,KOSPI,Korea
210980,SK디앤디,KOSPI,Korea
211050,인카금융서비스,KOSDAQ,Korea
211270,AP위성,KOSDAQ,Korea
212310,오건에코텍,KONEX,Korea
212560,네오오토,KOSDAQ,Korea
213420,덕산네오룩스,KOSDAQ,Korea
213500,한솔제지,KOSPI,Korea
214150,클래시스,KOSDAQ,Korea
214180,헥토이노베이션,KOSDAQ,Korea
214260,라파스,KOSDAQ,Korea
214270,FSN,KOSDAQ,Korea
214310,에스엘에너지,KOSDAQ,Korea
214320,이노션,KOSPI,Korea
214330,금호에이치티,KOSPI,Korea
214370,케어젠,KOSDAQ,Korea
214390,경보제약,KOSPI,Korea
214420,토니모리,KOSPI,Korea
214430,아이쓰리시스템,KOSDAQ,Korea
214450,파마리서치,KOSDAQ,Korea
214610,(주)미코바이오메드,KOSDAQ,Korea
214680,디알텍,KOSDAQ,Korea
214870,뉴지랩파마,KOSDAQ,Korea
215000,골프존,KOSDAQ,Korea
215090,휴센텍,KOSDAQ,Korea
215100,로보로보,KOSDAQ,Korea
215200,메가스터디교육,KOSDAQ,Korea
215360,우리산업,KOSDAQ,Korea
215380,우정바이오,KOSDAQ,Korea
215480,토박스코리아,KOSDAQ,Korea
215570,크로넥스,KONEX,Korea
215600,신라젠,KOSDAQ,Korea
215790,이노인스트루먼트,KOSDAQ,Korea
216050,인크로스,KOSDAQ,Korea
216080,제테마,KOSDAQ,Korea
216400,인바이츠바이오코아,KONEX,Korea
217190,제너셈,KOSDAQ,Korea
217270,넵튠,KOSDAQ,Korea
217320,썬테크,KONEX,Korea
217330,싸이토젠,KOSDAQ,Korea
217480,에스디생명공학,KOSDAQ,Korea
217500,러셀,KOSDAQ,Korea
217620,디딤이앤에프,KOSDAQ,Korea
217730,강스템바이오텍,KOSDAQ,Korea
217820,원익피앤이,KOSDAQ,Korea
217880,틸론,KONEX,Korea
217910,에스제이켐,KONEX,Korea
217950,파마리서치바이오,KONEX,Korea
218150,미래생명자원,KOSDAQ,Korea
218410,RFHIC,KOSDAQ,Korea
219130,타이거일렉,KOSDAQ,Korea
219420,링크제니시스,KOSDAQ,Korea
219550,디와이디,KOSDAQ,Korea
219750,지티지웰니스,KOSDAQ,Korea
220100,퓨쳐켐,KOSDAQ,Korea
220180,핸디소프트,KOSDAQ,Korea
220260,켐트로스,KOSDAQ,Korea
221800,유투바이오,KOSDAQ,Korea
221840,하이즈항공,KOSDAQ,Korea
221980,케이디켐,KOSDAQ,Korea
222040,코스맥스엔비티,KOSDAQ,Korea
222080,씨아이에스,KOSDAQ,Korea
222110,팬젠,KOSDAQ,Korea
222160,NPX,KOSDAQ,Korea
222420,쎄노텍,KOSDAQ,Korea
222670,플럼라인생명과학,KONEX,Korea
222800,심텍,KOSDAQ,Korea
222810,세토피아,KOSDAQ,Korea
222980,한국맥널티,KOSDAQ,Korea
223220,로지스몬,KONEX,Korea
223250,드림씨아이에스,KOSDAQ,Korea
223310,딥마인드,KOSDAQ,Korea
224060,더코디,KOSDAQ,Korea
224110,에이텍모빌리티,KOSDAQ,Korea
224760,엔에스컴퍼니,KONEX,Korea
224810,엄지하우스,KONEX,Korea
225190,LK삼양,KOSDAQ,Korea
225220,제놀루션,KOSDAQ,Korea
225430,케이엠제약,KOSDAQ,Korea
225530,보광산업,KOSDAQ,Korea
225570,넥슨게임즈,KOSDAQ,Korea
225590,패션플랫폼,KOSDAQ,Korea
226320,잇츠한불,KOSPI,Korea
226330,신테카바이오,KOSDAQ,Korea
226340,본느,KOSDAQ,Korea
226360,KH 건설,KOSDAQ,Korea
226400,오스테오닉,KOSDAQ,Korea
226440,한송네오텍,KOSDAQ,Korea
226950,올릭스,KOSDAQ,Korea
227100,퀀텀온,KOSDAQ,Korea
227420,도부마스크,KONEX,Korea
227610,아우딘퓨쳐스,KOSDAQ,Korea
227840,현대코퍼레이션홀딩스,KOSPI,Korea
227950,엔투텍,KOSDAQ,Korea
228340,동양파일,KOSDAQ,Korea
228670,레이,KOSDAQ,Korea
228760,지노믹트리,KOSDAQ,Korea
228850,레이언스,KOSDAQ,Korea
229000,젠큐릭스,KOSDAQ,Korea
229500,노브메타파마,KONEX,Korea
229640,LS에코에너지,KOSPI,Korea
230240,에치에프알,KOSDAQ,Korea
230360,에코마케팅,KOSDAQ,Korea
230980,비유테크놀러지,KOSDAQ,Korea
232140,와이씨,KOSDAQ,Korea
232530,이엠티,KONEX,Korea
232680,라온테크,KOSDAQ,Korea
232830,시큐센,KOSDAQ,Korea
233250,메디안디노스틱,KONEX,Korea
233990,질경이,KONEX,Korea
234070,에이원알폼,KONEX,Korea
234080,JW생명과학,KOSPI,Korea
234100,폴라리스세원,KOSDAQ,Korea
234300,에스트래픽,KOSDAQ,Korea
234340,헥토파이낸셜,KOSDAQ,Korea
234690,녹십자웰빙,KOSDAQ,Korea
234920,자이글,KOSDAQ,Korea
235980,메드팩토,KOSDAQ,Korea
236030,씨알푸드,KONEX,Korea
236200,슈프리마,KOSDAQ,Korea
236340,메디젠휴먼케어,KONEX,Korea
236810,엔비티,KOSDAQ,Korea
237690,에스티팜,KOSDAQ,Korea
237750,피앤씨테크,KOSDAQ,Korea
237820,플레이디,KOSDAQ,Korea
237880,클리오,KOSDAQ,Korea
238090,앤디포스,KOSDAQ,Korea
238120,얼라인드,KOSDAQ,Korea
238170,엔에스엠,KONEX,Korea
238200,비피도,KOSDAQ,Korea
238490,힘스,KOSDAQ,Korea
238500,로보쓰리에이아이,KONEX,Korea
239340,이스트에이드,KOSDAQ,Korea
239610,에이치엘사이언스,KOSDAQ,Korea
239890,피엔에이치테크,KOSDAQ,Korea
240600,유진테크놀로지,KOSDAQ,Korea
240810,원익IPS,KOSDAQ,Korea
241520,DSC인베스트먼트,KOSDAQ,Korea
241560,두산밥캣,KOSPI,Korea
241590,화승엔터프라이즈,KOSPI,Korea
241690,유니테크노,KOSDAQ,Korea
241710,코스메카코리아,KOSDAQ,Korea
241770,메카로,KOSDAQ,Korea
241790,티이엠씨씨엔에스,KOSDAQ,Korea
241820,피씨엘,KOSDAQ,Korea
241840,에이스토리,KOSDAQ,Korea
242040,나무기술,KOSDAQ,Korea
243070,휴온스,KOSDAQ,Korea
243840,신흥에스이씨,KOSDAQ,Korea
243870,굿센,KONEX,Korea
244460,올리패스,KOSDAQ,Korea
244880,나눔테크,KONEX,Korea
244920,에이플러스에셋,KOSPI,Korea
245450,씨앤에스링크,KONEX,Korea
245620,EDGC,KOSDAQ,Korea
246250,에스엘에스바이오,KOSDAQ,Korea
246690,TS인베스트먼트,KOSDAQ,Korea
246710,티앤알바이오팹,KOSDAQ,Korea
246720,아스타,KOSDAQ,Korea
246960,SCL사이언스,KOSDAQ,Korea
247540,에코프로비엠,KOSDAQ,Korea
247660,나노씨엠에스,KOSDAQ,Korea
248070,솔루엠,KOSPI,Korea
248170,샘표식품,KOSPI,Korea
249420,일동제약,KOSPI,Korea
250000,보라티알,KOSDAQ,Korea
250030,진코스텍,KONEX,Korea
250060,모비스,KOSDAQ,Korea
250930,예선테크,KOSDAQ,Korea
251120,바이오에프디엔씨,KOSDAQ,Korea
251270,넷마블,KOSPI,Korea
251280,안지오랩,KONEX,Korea
251370,와이엠티,KOSDAQ,Korea
